"¡Dios es mi salvación! *","congregation","hangingIndent"
"Confiaré en él y no temeré.","congregation","indent"
"El Señor es mi fuerza, *","congregation","hangingIndent"
"el Señor es mi canción;","congregation","indent"
"¡él es mi salvación!»","congregation","indent"
"Con alegría sacarán ustedes agua *","congregation","hangingIndent"
"de las fuentes de la salvación.","congregation","indent"
"En aquel día se dirá:","congregation","hangingIndent"
"«Alaben al Señor, invoquen su nombre; *","congregation","hangingIndent"
"den a conocer entre los pueblos sus obras;","congregation","indent"
"proclamen la grandeza de su nombre.","congregation","indent"
"Canten salmos al Señor, *","congregation","hangingIndent"
"porque ha hecho maravillas; *","congregation","indent"
"que esto se dé a conocer","congregation","indent"
"en toda la tierra.","congregation","indent"
"¡Canta y grita de alegría,","congregation","hangingIndent"
"habitante de Sión; *","congregation","indent"
"realmente es grande, en medio de ti,","congregation","indent"
"el Santo de Israel!»","congregation","indent"
