"主我祖的上帝，是當讚美的；*"          ,"congregation","hangingIndent"
"祢是當讚美的；願榮耀歸於上帝。"      ,"congregation","indent"
"主威榮的聖名是當讚美的；*"            ,"congregation","hangingIndent"
"稱頌主，尊主在萬有之上，永世無盡。"  ,"congregation","indent"
"主在聖殿的榮光中，是當讚美的；*"      ,"congregation","hangingIndent"
"祢在威嚴的寶座上，願榮耀歸於上帝。"  ,"congregation","indent"
"坐在基路伯之上的主，是當讚美的；*"    ,"congregation","hangingIndent"
"稱頌主，尊主在萬有之上，永世無盡。"  ,"congregation","indent"
"鑒察深淵的主，是當讚美的；*"          ,"congregation","hangingIndent"
"祢在窮蒼之上，願榮耀歸於上帝。"      ,"congregation","indent"
"願榮耀歸於上帝，聖父、聖子、聖靈；*"  ,"congregation","hangingIndent"
"稱頌主，尊主在萬有之上，永世無盡。"  ,"congregation","indent"
