"A ti, como Dios, te alabamos, a ti, Señor, te reconocemos; *","congregation","hangingIndent"
"a ti, eterno Padre, te venera toda la tierra.","congregation","indent"
"Los ángeles todos, los cielos y todas las potestades te honran; *","congregation","hangingIndent"
"los querubines y serafines te cantan sin cesar:","congregation","indent"
"Santo, santo, santo es el Señor, Dios del universo. *","congregation","hangingIndent"
"Llenos están el cielo y la tierra de tu gloria.","congregation","indent"
"A ti te ensalza el glorioso coro de los apóstoles, *","congregation","hangingIndent"
"la multitud admirable de los profetas,","congregation","indent"
"La brillante muchedumbre de los mártires. *","congregation","hangingIndent"
"A ti te glorifica la santa Iglesia por todo el orbe;","congregation","indent"
"A ti, Padre de majestad inmensa, a tu adorable, verdadero y único Hijo, *","congregation","hangingIndent"
"también al Espíritu Santo, Consolador.","congregation","indent"
"Tú eres el Rey de la gloria oh Cristo, *","congregation","hangingIndent"
"Tú eres el Hijo único del Padre:","congregation","indent"
"Tú, al hacerte hombre para salvarnos. *","congregation","hangingIndent"
"No desdeñaste el seno de la Virgen.","congregation","indent"
"Tú, quebrantando el aguijón de la muerte. *","congregation","hangingIndent"
"abriste a los creyentes el reino del cielo.","congregation","indent"
"Tú estás sentado a la derecha del Padre. *","congregation","hangingIndent"
"Creemos que un día has de venir como juez.","congregation","indent"
"Te rogamos, pues, que vengas en ayuda de tus siervos, *","congregation","hangingIndent"
"comprados por el precio de tu propia sangre,","congregation","indent"
"a quienes redimiste con tu preciosa sangre. *","congregation","hangingIndent"
"Haz que en la gloria eterna nos contemos entre tus santos.","congregation","hangingIndent"
"","congregation","hangingIndent"
"Los siguientes versículos pueden omitirse","rubric",""
"","congregation","hangingIndent"
"Salva a tu pueblo, Señor, y bendice tu heredad; *","congregation","hangingIndent"
"Dirígelo y protégelo ahora y siempre.", "congregation","indent"
"Día a día te bendecimos; *","congregation","hangingIndent"
"alabamos tu nombre para siempre.","congregation","indent"
"Guárdanos hoy, Señor, de todo pecado; *","congregation","hangingIndent"
"Ten piedad de nosotros, Señor, ten piedad.","congregation","indent"
"Señor, muéstranos tu amor y misericordia, *","congregation","hangingIndent"
"porque en ti hemos depositado nuestra confianza.","congregation","indent"
"En ti, Señor, ponemos nuestra esperanza; *","congregation","hangingIndent"
"Que no seamos jamás avergonzados.","congregation","indent"
