"Invocation", "subheading", true
"O all ye works of the Lord, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye angels of the Lord, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent", true
"I. The Cosmic Order", "subheading", true
"O ye heavens, bless ye the Lord: *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye waters that be above the firmament, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O all ye powers of the Lord, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye sun and moon, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye stars of heaven, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye showers and dew, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye winds of God, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him and magnify him for ever.", "congregation", "indent"
"O ye fire and heat, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye winter and summer, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye dews and frosts, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye frost and cold, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye ice and snow, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye nights and days, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye light and darkness, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye lightnings and clouds, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent", true
"II. The Earth and its Creatures", "subheading", true
"O let the Earth bless the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye mountains and hills, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O all ye green things upon the earth, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye wells, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye seas and floods, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye whales, and all that move in the waters, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O all ye fowls of the air, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O all ye beasts and cattle, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye children of men, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent", true
"III. The People of God", "subheading", true
"O let Israel bless the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye priests of the Lord, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye servants of the Lord, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye spirits and souls of the righteous, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O ye holy and humble men of heart, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"O Ananias, Azarias, and Misael, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent", true
"Doxology", "subheading", true
"Let us bless the Lord: the Father, the Son, and the Holy Ghost; *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
"In the firmament of his power, bless ye the Lord, *", "congregation", "hangingIndent"
"praise him, and magnify him for ever.", "congregation", "indent"
