"Canten al Señor un cántico nuevo, *","congregation","hangingIndent"
"porque ha hecho maravillas.","congregation","indent"
"Su diestra, su santo brazo, *","congregation","hangingIndent"
"ha alcanzado la victoria.","congregation","indent"
"El Señor ha hecho gala de su triunfo; *","congregation","hangingIndent"
"ha mostrado su justicia a las naciones.","congregation","indent"
"Se ha acordado de su amor y de su fidelidad *","congregation","hangingIndent"
"por el pueblo de Israel;","congregation","indent"
"¡todos los confines de la tierra son testigos *","congregation","hangingIndent"
"de la salvación de nuestro Dios!","congregation","indent"
"¡Aclamen alegres al Señor, habitantes de toda la tierra! *","congregation","hangingIndent"
"¡Prorrumpan en alegres cánticos y salmos!","congregation","indent"
"¡Canten salmos al Señor al son del arpa, *","congregation","hangingIndent"
"al son del arpa y de coros melodiosos!","congregation","indent"
"¡Aclamen alegres al Señor, el Rey, *","congregation","hangingIndent"
"al son de clarines y trompetas!","congregation","indent"
"¡Brame el mar y todo lo que él contiene; *","congregation","hangingIndent"
"el mundo y todos sus habitantes!","congregation","indent"
"¡Batan palmas los ríos, *","congregation","hangingIndent"
"y canten jubilosos todos los montes!","congregation","indent"
"Canten delante del Señor, *","congregation","hangingIndent"
"que ya viene a juzgar la tierra.","congregation","indent"
"Y juzgará al mundo con justicia, *","congregation","hangingIndent"
"a los pueblos con equidad.","congregation","indent"
